kode_kec,nama_kec,kode_kab,nama_kab,kode_prov,nama_prov
120520,Sawit Seberang,1205,KABUPATEN LANGKAT,12,SUMATERA UTARA
120521,Sirapit,1205,KABUPATEN LANGKAT,12,SUMATERA UTARA
120522,Kutambaru,1205,KABUPATEN LANGKAT,12,SUMATERA UTARA
120523,Pematang Jaya,1205,KABUPATEN LANGKAT,12,SUMATERA UTARA
120601,Kabanjahe,1206,KABUPATEN KARO,12,SUMATERA UTARA
120602,Berastagi,1206,KABUPATEN KARO,12,SUMATERA UTARA
120603,Barusjahe,1206,KABUPATEN KARO,12,SUMATERA UTARA
120604,Tigapanah,1206,KABUPATEN KARO,12,SUMATERA UTARA
120605,Merek,1206,KABUPATEN KARO,12,SUMATERA UTARA
120606,Munte,1206,KABUPATEN KARO,12,SUMATERA UTARA
120607,Juhar,1206,KABUPATEN KARO,12,SUMATERA UTARA
120608,Tigabinanga,1206,KABUPATEN KARO,12,SUMATERA UTARA
120609,Laubaleng,1206,KABUPATEN KARO,12,SUMATERA UTARA
120610,Mardingding,1206,KABUPATEN KARO,12,SUMATERA UTARA
120611,Payung,1206,KABUPATEN KARO,12,SUMATERA UTARA
120612,Simpang Empat,1206,KABUPATEN KARO,12,SUMATERA UTARA
120613,Kutabuluh,1206,KABUPATEN KARO,12,SUMATERA UTARA
120614,Dolat Rayat,1206,KABUPATEN KARO,12,SUMATERA UTARA
120615,Merdeka,1206,KABUPATEN KARO,12,SUMATERA UTARA
120616,Naman Teran,1206,KABUPATEN KARO,12,SUMATERA UTARA
120617,Tiganderket,1206,KABUPATEN KARO,12,SUMATERA UTARA
120701,Gunung Meriah,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120702,Tanjung Morawa,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120703,Sibolangit,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120704,Kutalimbaru,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120705,Pancur Batu,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120706,Namorambe,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120707,Sibiru-biru,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120708,STM Hilir,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120709,Bangun Purba,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120719,Galang,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120720,STM Hulu,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120721,Patumbak,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120722,Deli Tua,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120723,Sunggal,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120724,Hamparan Perak,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120725,Labuhan Deli,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120726,Percut Sei Tuan,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120727,Batang Kuis,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120728,Lubuk Pakam,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120731,Pagar Merbau,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120732,Pantai Labu,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120733,Beringin,1207,KABUPATEN DELI SERDANG,12,SUMATERA UTARA
120801,Siantar,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120802,Gunung Malela,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120803,Gunung Maligas,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120804,Panei,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120805,Panombeian Pane,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120806,Jorlang Hataran,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120807,Raya Kahean,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120808,Bosar Maligas,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120809,Sidamanik,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120810,Pematang Sidamanik,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120811,Tanah Jawa,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120812,Hatonduhan,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120813,Dolok Panribuan,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120814,Purba,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120815,Haranggaol Horison,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120816,Girsang Sipangan Bolon,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120817,Dolok Batu Nanggar,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120818,Huta Bayu Raja,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120819,Jawa Maraja Bah Jambi,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120820,Dolok Pardamean,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120821,Pematang Bandar,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120822,Bandar Huluan,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120823,Bandar,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120824,Bandar Masilam,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120825,Silimakuta,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120826,Dolok Silau,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120827,Silou Kahean,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120828,Tapian Dolok,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120829,Raya,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120830,Ujung Padang,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120831,Pamatang Silima Huta,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120832,Dolog Masagal,1208,KABUPATEN SIMALUNGUN,12,SUMATERA UTARA
120908,Meranti,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120909,Air Joman,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120910,Tanjung Balai,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120911,Sei Kepayang,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120912,Simpang Empat,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120913,Air Batu,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120914,Pulau Rakyat,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120915,Bandar Pulau,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120916,Buntu Pane,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120917,Bandar Pasir Mandoge,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120918,Aek Kuasan,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120919,Kota Kisaran Barat,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120920,Kota Kisaran Timur,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120921,Aek Songsongan,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120922,Rahunig,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120923,Sei Dadap,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120924,Sei Kepayang Barat,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120925,Sei Kepayang Timur,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120926,Tinggi Raja,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120927,Setia Janji,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120928,Silau Laut,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120929,Rawang Panca Arga,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120930,Pulo Bandring,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120931,Teluk Dalam,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
120932,Aek Ledong,1209,KABUPATEN ASAHAN,12,SUMATERA UTARA
121001,Rantau Utara,1210,KABUPATEN LABUHANBATU,12,SUMATERA UTARA
121002,Rantau Selatan,1210,KABUPATEN LABUHANBATU,12,SUMATERA UTARA
121007,Bilah Barat,1210,KABUPATEN LABUHANBATU,12,SUMATERA UTARA
121008,Bilah Hilir,1210,KABUPATEN LABUHANBATU,12,SUMATERA UTARA
121009,Bilah Hulu,1210,KABUPATEN LABUHANBATU,12,SUMATERA UTARA
121014,Pangkatan,1210,KABUPATEN LABUHANBATU,12,SUMATERA UTARA
121018,Panai Tengah,1210,KABUPATEN LABUHANBATU,12,SUMATERA UTARA
121019,Panai Hilir,1210,KABUPATEN LABUHANBATU,12,SUMATERA UTARA
121020,Panai Hulu,1210,KABUPATEN LABUHANBATU,12,SUMATERA UTARA
121101,Sidikalang,1211,KABUPATEN DAIRI,12,SUMATERA UTARA
121102,Sumbul,1211,KABUPATEN DAIRI,12,SUMATERA UTARA
121103,Tigalingga,1211,KABUPATEN DAIRI,12,SUMATERA UTARA
121104,Siempat Nempu,1211,KABUPATEN DAIRI,12,SUMATERA UTARA
121105,Silima Pungga Pungga,1211,KABUPATEN DAIRI,12,SUMATERA UTARA
121106,Tanah Pinem,1211,KABUPATEN DAIRI,12,SUMATERA UTARA
121107,Siempat Nempu Hulu,1211,KABUPATEN DAIRI,12,SUMATERA UTARA
121108,Siempat Nempu Hilir,1211,KABUPATEN DAIRI,12,SUMATERA UTARA
121109,Pegagan Hilir,1211,KABUPATEN DAIRI,12,SUMATERA UTARA
121110,Parbuluan,1211,KABUPATEN DAIRI,12,SUMATERA UTARA
121111,Lae Parira,1211,KABUPATEN DAIRI,12,SUMATERA UTARA
121112,Gunung Sitember,1211,KABUPATEN DAIRI,12,SUMATERA UTARA
121113,Berampu,1211,KABUPATEN DAIRI,12,SUMATERA UTARA
121114,Silahisabungan,1211,KABUPATEN DAIRI,12,SUMATERA UTARA
121115,Sitinjo,1211,KABUPATEN DAIRI,12,SUMATERA UTARA
121201,Balige,1212,KABUPATEN TOBA,12,SUMATERA UTARA
121202,Laguboti,1212,KABUPATEN TOBA,12,SUMATERA UTARA
121203,Silaen,1212,KABUPATEN TOBA,12,SUMATERA UTARA
121204,Habinsaran,1212,KABUPATEN TOBA,12,SUMATERA UTARA
121205,Pintu Pohan Meranti,1212,KABUPATEN TOBA,12,SUMATERA UTARA
121206,Borbor,1212,KABUPATEN TOBA,12,SUMATERA UTARA
121207,Porsea,1212,KABUPATEN TOBA,12,SUMATERA UTARA
121208,Ajibata,1212,KABUPATEN TOBA,12,SUMATERA UTARA
121209,Lumban Julu,1212,KABUPATEN TOBA,12,SUMATERA UTARA
121210,Uluan,1212,KABUPATEN TOBA,12,SUMATERA UTARA
121219,Sigumpar,1212,KABUPATEN TOBA,12,SUMATERA UTARA
121220,Siantar Narumonda,1212,KABUPATEN TOBA,12,SUMATERA UTARA
121221,Nassau,1212,KABUPATEN TOBA,12,SUMATERA UTARA
121222,Tampahan,1212,KABUPATEN TOBA,12,SUMATERA UTARA
121223,Bonatua Lunasi,1212,KABUPATEN TOBA,12,SUMATERA UTARA
121224,Parmaksian,1212,KABUPATEN TOBA,12,SUMATERA UTARA
121301,Panyabungan,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121302,Panyabungan Utara,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121303,Panyabungan Timur,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121304,Panyabungan Selatan,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121305,Panyabungan Barat,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121306,Siabu,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121307,Bukit Malintang,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121308,Kotanopan,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121309,Lembah Sorik Marapi,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121310,Tambangan,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121311,Ulu Pungkut,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121312,Muara Sipongi,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121313,Batang Natal,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121314,Lingga Bayu,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121315,Batahan,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121316,Natal,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121317,Muara Batang Gadis,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121318,Ranto Baek,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121319,Huta Bargot,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121320,Puncak Sorik Marapi,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121321,Pakantan,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121322,Sinunukan,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121323,Naga Juang,1213,KABUPATEN MANDAILING NATAL,12,SUMATERA UTARA
121401,Lolomatua,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121402,Gomo,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121403,Lahusa,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121404,Hibala,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121405,Pulau-Pulau Batu,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121406,Teluk Dalam,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121407,Amandraya,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121408,Lolowau,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121409,Susua,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121410,Maniamolo,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121411,Hilimegai,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121412,Toma,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121413,Mazino,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121414,Umbunasi,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121415,Aramo,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121416,Pulau-Pulau Batu Timur,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121417,Mazo,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121418,Fanayama,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121419,Ulunoyo,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121420,Huruna,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121421,O'o'u,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121422,Onohazumba,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121423,Hilisalawa'ahe,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121424,Ulususua,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121425,Sidua'ori,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121426,Somambawa,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121427,Boronadu,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121428,Simuk,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121429,Pulau-Pulau Batu Barat,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121430,Pulau-Pulau Batu Utara,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121431,Tanah Masa,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121432,Luahagundre Maniamolo,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121433,Onolalu,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121434,Ulu Idanotae,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121435,Idanotae,1214,KABUPATEN NIAS SELATAN,12,SUMATERA UTARA
121501,Sitelu Tali Urang Jehe,1215,KABUPATEN PAKPAK BHARAT,12,SUMATERA UTARA
121502,Kerajaan,1215,KABUPATEN PAKPAK BHARAT,12,SUMATERA UTARA
121503,Salak,1215,KABUPATEN PAKPAK BHARAT,12,SUMATERA UTARA
121504,Sitelu Tali Urang Julu,1215,KABUPATEN PAKPAK BHARAT,12,SUMATERA UTARA
121505,Pergetteng Getteng Sengkut,1215,KABUPATEN PAKPAK BHARAT,12,SUMATERA UTARA
121506,Pagindar,1215,KABUPATEN PAKPAK BHARAT,12,SUMATERA UTARA
121507,Tinada,1215,KABUPATEN PAKPAK BHARAT,12,SUMATERA UTARA
121508,Siempat Rube,1215,KABUPATEN PAKPAK BHARAT,12,SUMATERA UTARA
121601,Parlilitan,1216,KABUPATEN HUMBANG HASUNDUTAN,12,SUMATERA UTARA
121602,Pollung,1216,KABUPATEN HUMBANG HASUNDUTAN,12,SUMATERA UTARA
121603,Baktiraja,1216,KABUPATEN HUMBANG HASUNDUTAN,12,SUMATERA UTARA
121604,Paranginan,1216,KABUPATEN HUMBANG HASUNDUTAN,12,SUMATERA UTARA
121605,Lintong Nihuta,1216,KABUPATEN HUMBANG HASUNDUTAN,12,SUMATERA UTARA
121606,Dolok Sanggul,1216,KABUPATEN HUMBANG HASUNDUTAN,12,SUMATERA UTARA
121607,Sijamapolang,1216,KABUPATEN HUMBANG HASUNDUTAN,12,SUMATERA UTARA
121608,Onan Ganjang,1216,KABUPATEN HUMBANG HASUNDUTAN,12,SUMATERA UTARA
121609,Pakkat,1216,KABUPATEN HUMBANG HASUNDUTAN,12,SUMATERA UTARA
121610,Tarabintang,1216,KABUPATEN HUMBANG HASUNDUTAN,12,SUMATERA UTARA
121701,Simanindo,1217,KABUPATEN SAMOSIR,12,SUMATERA UTARA
121702,Onan Runggu,1217,KABUPATEN SAMOSIR,12,SUMATERA UTARA
121703,Nainggolan,1217,KABUPATEN SAMOSIR,12,SUMATERA UTARA
121704,Palipi,1217,KABUPATEN SAMOSIR,12,SUMATERA UTARA
121705,Harian,1217,KABUPATEN SAMOSIR,12,SUMATERA UTARA
121706,Sianjar Mula Mula,1217,KABUPATEN SAMOSIR,12,SUMATERA UTARA
121707,Ronggur Nihuta,1217,KABUPATEN SAMOSIR,12,SUMATERA UTARA
121708,Pangururan,1217,KABUPATEN SAMOSIR,12,SUMATERA UTARA
121709,Sitio-tio,1217,KABUPATEN SAMOSIR,12,SUMATERA UTARA
121801,Pantai Cermin,1218,KABUPATEN SERDANG BEDAGAI,12,SUMATERA UTARA
121802,Perbaungan,1218,KABUPATEN SERDANG BEDAGAI,12,SUMATERA UTARA
121803,Teluk Mengkudu,1218,KABUPATEN SERDANG BEDAGAI,12,SUMATERA UTARA
121804,Sei Rampah,1218,KABUPATEN SERDANG BEDAGAI,12,SUMATERA UTARA
121805,Tanjung Beringin,1218,KABUPATEN SERDANG BEDAGAI,12,SUMATERA UTARA
121806,Bandar Khalipah,1218,KABUPATEN SERDANG BEDAGAI,12,SUMATERA UTARA
121807,Dolok Merawan,1218,KABUPATEN SERDANG BEDAGAI,12,SUMATERA UTARA
121808,Sipispis,1218,KABUPATEN SERDANG BEDAGAI,12,SUMATERA UTARA
121809,Dolok Masihul,1218,KABUPATEN SERDANG BEDAGAI,12,SUMATERA UTARA
121810,Kotarih,1218,KABUPATEN SERDANG BEDAGAI,12,SUMATERA UTARA
121811,Silinda,1218,KABUPATEN SERDANG BEDAGAI,12,SUMATERA UTARA
121812,Serba Jadi,1218,KABUPATEN SERDANG BEDAGAI,12,SUMATERA UTARA
121813,Tebing Tinggi,1218,KABUPATEN SERDANG BEDAGAI,12,SUMATERA UTARA
121814,Pegajahan,1218,KABUPATEN SERDANG BEDAGAI,12,SUMATERA UTARA
121815,Sei Bamban,1218,KABUPATEN SERDANG BEDAGAI,12,SUMATERA UTARA
121816,Tebing Syahbandar,1218,KABUPATEN SERDANG BEDAGAI,12,SUMATERA UTARA
121817,Bintang Bayu,1218,KABUPATEN SERDANG BEDAGAI,12,SUMATERA UTARA
121901,Medang Deras,1219,KABUPATEN BATU BARA,12,SUMATERA UTARA
121902,Sei Suka,1219,KABUPATEN BATU BARA,12,SUMATERA UTARA
121903,Air Putih,1219,KABUPATEN BATU BARA,12,SUMATERA UTARA
121904,Lima Puluh,1219,KABUPATEN BATU BARA,12,SUMATERA UTARA
121905,Talawi,1219,KABUPATEN BATU BARA,12,SUMATERA UTARA
121906,Tanjung Tiram,1219,KABUPATEN BATU BARA,12,SUMATERA UTARA
121907,Sei Balai,1219,KABUPATEN BATU BARA,12,SUMATERA UTARA
121908,Laut Tador,1219,KABUPATEN BATU BARA,12,SUMATERA UTARA
121909,Lima Puluh Pesisir,1219,KABUPATEN BATU BARA,12,SUMATERA UTARA
121910,Datuk Lima Puluh,1219,KABUPATEN BATU BARA,12,SUMATERA UTARA
121911,Datuk Tanah Datar,1219,KABUPATEN BATU BARA,12,SUMATERA UTARA
121912,Nibung Hangus,1219,KABUPATEN BATU BARA,12,SUMATERA UTARA
122001,Dolok Sigompulon,1220,KABUPATEN PADANG LAWAS UTARA,12,SUMATERA UTARA
122002,Dolok,1220,KABUPATEN PADANG LAWAS UTARA,12,SUMATERA UTARA
122003,Halongonan,1220,KABUPATEN PADANG LAWAS UTARA,12,SUMATERA UTARA
122004,Padang Bolak,1220,KABUPATEN PADANG LAWAS UTARA,12,SUMATERA UTARA
122005,Padang Bolak Julu,1220,KABUPATEN PADANG LAWAS UTARA,12,SUMATERA UTARA
122006,Portibi,1220,KABUPATEN PADANG LAWAS UTARA,12,SUMATERA UTARA
122007,Batang Onang,1220,KABUPATEN PADANG LAWAS UTARA,12,SUMATERA UTARA
122008,Simangambat,1220,KABUPATEN PADANG LAWAS UTARA,12,SUMATERA UTARA
122009,Hulu Sihapas,1220,KABUPATEN PADANG LAWAS UTARA,12,SUMATERA UTARA
122010,Padang Bolak Tenggara,1220,KABUPATEN PADANG LAWAS UTARA,12,SUMATERA UTARA
122011,Halongonan Timur,1220,KABUPATEN PADANG LAWAS UTARA,12,SUMATERA UTARA
122012,Ujung Batu,1220,KABUPATEN PADANG LAWAS UTARA,12,SUMATERA UTARA
122101,Sosopan,1221,KABUPATEN PADANG LAWAS,12,SUMATERA UTARA
122102,Barumun Tengah,1221,KABUPATEN PADANG LAWAS,12,SUMATERA UTARA
122103,Huristak,1221,KABUPATEN PADANG LAWAS,12,SUMATERA UTARA
122104,Lubuk Barumun,1221,KABUPATEN PADANG LAWAS,12,SUMATERA UTARA
122105,Huta Raja Tinggi,1221,KABUPATEN PADANG LAWAS,12,SUMATERA UTARA
122106,Ulu Barumun,1221,KABUPATEN PADANG LAWAS,12,SUMATERA UTARA
122107,Barumun,1221,KABUPATEN PADANG LAWAS,12,SUMATERA UTARA
122108,Sosa,1221,KABUPATEN PADANG LAWAS,12,SUMATERA UTARA
122109,Batang Lubu Sutam,1221,KABUPATEN PADANG LAWAS,12,SUMATERA UTARA
122110,Barumun Selatan,1221,KABUPATEN PADANG LAWAS,12,SUMATERA UTARA
122111,Aek Nabara Barumun,1221,KABUPATEN PADANG LAWAS,12,SUMATERA UTARA
122112,Sihapas Barumun,1221,KABUPATEN PADANG LAWAS,12,SUMATERA UTARA
122113,Barumun Baru,1221,KABUPATEN PADANG LAWAS,12,SUMATERA UTARA
122114,Ulu Sosa,1221,KABUPATEN PADANG LAWAS,12,SUMATERA UTARA
122115,Sosa Julu,1221,KABUPATEN PADANG LAWAS,12,SUMATERA UTARA
122116,Barumun Barat,1221,KABUPATEN PADANG LAWAS,12,SUMATERA UTARA
122117,Sosa Timur,1221,KABUPATEN PADANG LAWAS,12,SUMATERA UTARA
122201,Kotapinang,1222,KABUPATEN LABUHANBATU SELATAN,12,SUMATERA UTARA
122202,Kampung Rakyat,1222,KABUPATEN LABUHANBATU SELATAN,12,SUMATERA UTARA
122203,Torgamba,1222,KABUPATEN LABUHANBATU SELATAN,12,SUMATERA UTARA
122204,Sungai Kanan,1222,KABUPATEN LABUHANBATU SELATAN,12,SUMATERA UTARA
122205,Silangkitang,1222,KABUPATEN LABUHANBATU SELATAN,12,SUMATERA UTARA
122301,Kualuh Hulu,1223,KABUPATEN LABUHANBATU UTARA,12,SUMATERA UTARA
122302,Kualuh Leidong,1223,KABUPATEN LABUHANBATU UTARA,12,SUMATERA UTARA
122303,Kualuh Hilir,1223,KABUPATEN LABUHANBATU UTARA,12,SUMATERA UTARA
122304,Aek Kuo,1223,KABUPATEN LABUHANBATU UTARA,12,SUMATERA UTARA
122305,Marbau,1223,KABUPATEN LABUHANBATU UTARA,12,SUMATERA UTARA
122306,Na IX - X,1223,KABUPATEN LABUHANBATU UTARA,12,SUMATERA UTARA
122307,Aek Natas,1223,KABUPATEN LABUHANBATU UTARA,12,SUMATERA UTARA
122308,Kualuh Selatan,1223,KABUPATEN LABUHANBATU UTARA,12,SUMATERA UTARA
122401,Lotu,1224,KABUPATEN NIAS UTARA,12,SUMATERA UTARA
122402,Sawo,1224,KABUPATEN NIAS UTARA,12,SUMATERA UTARA
122403,Tuhemberua,1224,KABUPATEN NIAS UTARA,12,SUMATERA UTARA
122404,Sitolu Ori,1224,KABUPATEN NIAS UTARA,12,SUMATERA UTARA
122405,Namohalu Esiwa,1224,KABUPATEN NIAS UTARA,12,SUMATERA UTARA
122406,Alasa Talumuzoi,1224,KABUPATEN NIAS UTARA,12,SUMATERA UTARA
122407,Alasa,1224,KABUPATEN NIAS UTARA,12,SUMATERA UTARA
122408,Tugala Oyo,1224,KABUPATEN NIAS UTARA,12,SUMATERA UTARA
122409,Afulu,1224,KABUPATEN NIAS UTARA,12,SUMATERA UTARA
122410,Lahewa,1224,KABUPATEN NIAS UTARA,12,SUMATERA UTARA
122411,Lahewa Timur,1224,KABUPATEN NIAS UTARA,12,SUMATERA UTARA
122501,Lahomi,1225,KABUPATEN NIAS BARAT,12,SUMATERA UTARA
122502,Sirombu,1225,KABUPATEN NIAS BARAT,12,SUMATERA UTARA
122503,Mandrehe Barat,1225,KABUPATEN NIAS BARAT,12,SUMATERA UTARA
122504,Moro'o,1225,KABUPATEN NIAS BARAT,12,SUMATERA UTARA
122505,Mandrehe,1225,KABUPATEN NIAS BARAT,12,SUMATERA UTARA
122506,Mandrehe Utara,1225,KABUPATEN NIAS BARAT,12,SUMATERA UTARA
122507,Lolofitu Moi,1225,KABUPATEN NIAS BARAT,12,SUMATERA UTARA
122508,Ulu Moro'o,1225,KABUPATEN NIAS BARAT,12,SUMATERA UTARA
127101,Medan Kota,1271,KOTA MEDAN,12,SUMATERA UTARA
127102,Medan Sunggal,1271,KOTA MEDAN,12,SUMATERA UTARA
127103,Medan Helvetia,1271,KOTA MEDAN,12,SUMATERA UTARA
127104,Medan Denai,1271,KOTA MEDAN,12,SUMATERA UTARA
127105,Medan Barat,1271,KOTA MEDAN,12,SUMATERA UTARA
127106,Medan Deli,1271,KOTA MEDAN,12,SUMATERA UTARA
127107,Medan Tuntungan,1271,KOTA MEDAN,12,SUMATERA UTARA
